name,time,uplink_message_decoded_payload_packetNum,lat,lng,Rssi
mqtt_consumer,1.65755E+18,59,-5.36442E-06,-1.07288E-05,-78
mqtt_consumer,1.65755E+18,61,-5.36442E-06,-1.07288E-05,-111
mqtt_consumer,1.65755E+18,63,-5.36442E-06,-1.07288E-05,-112
mqtt_consumer,1.65755E+18,67,-5.36442E-06,-1.07288E-05,-108
mqtt_consumer,1.65755E+18,75,-5.36442E-06,-1.07288E-05,-81
mqtt_consumer,1.65755E+18,80,-5.36442E-06,-1.07288E-05,-112
mqtt_consumer,1.65755E+18,86,-5.36442E-06,-1.07288E-05,-97
mqtt_consumer,1.65755E+18,89,-5.36442E-06,-1.07288E-05,-84
mqtt_consumer,1.65755E+18,93,-5.36442E-06,-1.07288E-05,-106
mqtt_consumer,1.65755E+18,95,-5.36442E-06,-1.07288E-05,-113
mqtt_consumer,1.65764E+18,0,-5.36442E-06,-1.07288E-05,-115
mqtt_consumer,1.65764E+18,1,-5.36442E-06,-1.07288E-05,-72
mqtt_consumer,1.65764E+18,2,-5.36442E-06,-1.07288E-05,-103
mqtt_consumer,1.65764E+18,3,-5.36442E-06,-1.07288E-05,-91
mqtt_consumer,1.65764E+18,6,-5.36442E-06,-1.07288E-05,-112
mqtt_consumer,1.65764E+18,10,-5.36442E-06,-1.07288E-05,-114
mqtt_consumer,1.65764E+18,12,-5.36442E-06,-1.07288E-05,-89
mqtt_consumer,1.65764E+18,15,-5.36442E-06,-1.07288E-05,-87
mqtt_consumer,1.65764E+18,18,-5.36442E-06,-1.07288E-05,-113
mqtt_consumer,1.65764E+18,20,-5.36442E-06,-1.07288E-05,-118
mqtt_consumer,1.65764E+18,21,-5.36442E-06,-1.07288E-05,-90
mqtt_consumer,1.65764E+18,23,-5.36442E-06,-1.07288E-05,-87
mqtt_consumer,1.65764E+18,0,-5.36442E-06,-1.07288E-05,-100
mqtt_consumer,1.65764E+18,0,-5.36442E-06,-1.07288E-05,-112
mqtt_consumer,1.65764E+18,3,-5.36442E-06,-1.07288E-05,-107
mqtt_consumer,1.65764E+18,4,-5.36442E-06,-1.07288E-05,-84
mqtt_consumer,1.65764E+18,6,-5.36442E-06,-1.07288E-05,-110
mqtt_consumer,1.65764E+18,10,-5.36442E-06,-1.07288E-05,-80
mqtt_consumer,1.65764E+18,14,-5.36442E-06,-1.07288E-05,-112
mqtt_consumer,1.65764E+18,17,-5.36442E-06,-1.07288E-05,-106
mqtt_consumer,1.65764E+18,20,51.52181038,-0.135902174,-105
mqtt_consumer,1.65764E+18,0,-5.36442E-06,-1.07288E-05,-108
mqtt_consumer,1.65764E+18,1,-5.36442E-06,-1.07288E-05,-114
mqtt_consumer,1.65764E+18,2,-5.36442E-06,-1.07288E-05,-89
mqtt_consumer,1.65764E+18,3,-5.36442E-06,-1.07288E-05,-106
mqtt_consumer,1.65764E+18,4,51.52152071,-0.135687598,-83
mqtt_consumer,1.65764E+18,6,51.52152071,-0.13566614,-111
mqtt_consumer,1.65764E+18,8,51.52149925,-0.135687598,-89
mqtt_consumer,1.65781E+18,0,-5.36442E-06,-1.07288E-05,-100
mqtt_consumer,1.65781E+18,1,-5.36442E-06,-1.07288E-05,-83
mqtt_consumer,1.65781E+18,2,-5.36442E-06,-1.07288E-05,-113
mqtt_consumer,1.65781E+18,12,-5.36442E-06,-1.07288E-05,-109
mqtt_consumer,1.65781E+18,18,-5.36442E-06,-1.07288E-05,-102
mqtt_consumer,1.65781E+18,19,51.5218533,-0.136073836,-90
mqtt_consumer,1.65781E+18,20,51.52181038,-0.136052378,-112
mqtt_consumer,1.65781E+18,21,51.52158508,-0.135988005,-107
mqtt_consumer,1.65781E+18,23,51.52158508,-0.135988005,-106
mqtt_consumer,1.65781E+18,24,51.52158508,-0.135988005,-107
mqtt_consumer,1.65782E+18,25,51.54423365,-0.008271933,-104
mqtt_consumer,1.65782E+18,26,51.54302129,-0.008958579,-102
mqtt_consumer,1.65782E+18,27,51.54262433,-0.009752513,-81
mqtt_consumer,1.65782E+18,29,51.54175529,-0.010589362,-68
mqtt_consumer,1.65782E+18,31,51.54169092,-0.010460616,-83
mqtt_consumer,1.65782E+18,33,51.54139051,-0.00968814,-83
mqtt_consumer,1.65782E+18,35,51.54095063,-0.010868312,-74
mqtt_consumer,1.65782E+18,36,51.54091844,-0.011082888,-75
mqtt_consumer,1.65782E+18,37,51.54070387,-0.011533499,-75
mqtt_consumer,1.65782E+18,38,51.54051075,-0.012305976,-77
mqtt_consumer,1.65782E+18,40,51.54011378,-0.013121367,-74
mqtt_consumer,1.65782E+18,42,51.54021034,-0.013421775,-86
mqtt_consumer,1.65782E+18,44,51.53970608,-0.013550521,-73
mqtt_consumer,1.65782E+18,46,51.53944859,-0.013078452,-81
mqtt_consumer,1.65782E+18,48,51.53949151,-0.012499095,-76
mqtt_consumer,1.65782E+18,49,51.53905162,-0.012091399,-69
mqtt_consumer,1.65782E+18,50,51.53886923,-0.012799502,-73
mqtt_consumer,1.65782E+18,52,51.53889069,-0.012949706,-78
mqtt_consumer,1.65782E+18,53,51.53893361,-0.013507605,-73
mqtt_consumer,1.65782E+18,55,51.53806457,-0.014172793,-81
mqtt_consumer,1.65782E+18,57,51.53714189,-0.013700724,-93
mqtt_consumer,1.65782E+18,59,51.53712043,-0.013679267,-84
mqtt_consumer,1.65782E+18,60,51.53604755,-0.012627841,-81
mqtt_consumer,1.65782E+18,62,51.53609047,-0.012563468,-88
mqtt_consumer,1.65782E+18,63,51.53646597,-0.012949706,-78
mqtt_consumer,1.65782E+18,64,51.53651962,-0.013078452,-77
mqtt_consumer,1.65782E+18,65,51.53656253,-0.013121367,-75
mqtt_consumer,1.65782E+18,66,51.53697023,-0.013421775,-74
mqtt_consumer,1.65782E+18,67,51.5375925,-0.013679267,-87
mqtt_consumer,1.65782E+18,69,51.53802166,-0.013335944,-75
mqtt_consumer,1.65782E+18,71,51.53805384,-0.012928248,-71
mqtt_consumer,1.65782E+18,72,51.53825769,-0.01189828,-65
mqtt_consumer,1.65782E+18,75,51.53709898,-0.010246039,-81
mqtt_consumer,1.65782E+18,77,51.53704533,-0.010203124,-96
mqtt_consumer,1.65782E+18,78,51.53716335,-0.010310412,-88
mqtt_consumer,1.65782E+18,80,51.53794655,-0.011061431,-77
mqtt_consumer,1.65782E+18,82,51.53866539,-0.01134038,-69
mqtt_consumer,1.65782E+18,84,51.53887996,-0.011640788,-81
mqtt_consumer,1.65782E+18,86,51.53929839,-0.011683703,-74
mqtt_consumer,1.65782E+18,88,51.53933057,-0.011683703,-73
mqtt_consumer,1.65782E+18,89,51.54029617,-0.01161933,-65
mqtt_consumer,1.65782E+18,91,51.53986702,-0.011147261,-63
mqtt_consumer,1.65782E+18,93,51.53910527,-0.010524989,-68
mqtt_consumer,1.65782E+18,95,51.53871903,-0.010074378,-77
mqtt_consumer,1.65782E+18,99,51.53874049,-0.008894206,-81
mqtt_consumer,1.65782E+18,101,51.53984556,-0.008400679,-77
mqtt_consumer,1.65782E+18,103,51.53944859,-0.009022952,-77
mqtt_consumer,1.65782E+18,105,51.53958807,-0.009087325,-71
mqtt_consumer,1.65782E+18,107,51.53936276,-0.009816886,-77
mqtt_consumer,1.65782E+18,109,51.53949151,-0.010288954,-67
mqtt_consumer,1.65782E+18,111,51.53990993,-0.011211634,-69
mqtt_consumer,1.65782E+18,113,51.54114375,-0.009344817,-89
mqtt_consumer,1.65782E+18,115,51.54034981,-0.009237528,-80
mqtt_consumer,1.65782E+18,119,51.54290328,-0.011597872,-90
mqtt_consumer,1.65782E+18,121,51.54257068,-0.012284518,-96
mqtt_consumer,1.65782E+18,123,51.54214153,-0.011962653,-83
mqtt_consumer,1.65782E+18,125,51.5419055,-0.0109756,-83
mqtt_consumer,1.65783E+18,127,51.5408648,-0.013593436,-95
mqtt_consumer,1.65783E+18,129,51.54099354,-0.014451743,-83
mqtt_consumer,1.65783E+18,131,51.54163727,-0.014795066,-86
mqtt_consumer,1.65783E+18,133,51.54204497,-0.01567483,-92
mqtt_consumer,1.65783E+18,135,51.54203424,-0.016211272,-90
mqtt_consumer,1.65783E+18,138,51.54128322,-0.01623273,-89
mqtt_consumer,1.65783E+18,140,51.54111156,-0.016812087,-90
mqtt_consumer,1.65783E+18,141,51.54080042,-0.01743436,-101
mqtt_consumer,1.65783E+18,142,51.54008159,-0.017691852,-101
mqtt_consumer,1.65783E+18,148,51.53812894,-0.019344093,-99
mqtt_consumer,1.65783E+18,152,51.53684148,-0.018335582,-106
mqtt_consumer,1.65783E+18,154,51.53664837,-0.017777682,-83
mqtt_consumer,1.65783E+18,155,51.53645525,-0.017048122,-99
mqtt_consumer,1.65783E+18,157,51.53712043,-0.016919375,-85
mqtt_consumer,1.65783E+18,158,51.53732428,-0.017455817,-98
mqtt_consumer,1.65783E+18,161,51.53847227,-0.018571616,-108
mqtt_consumer,1.65783E+18,163,51.53874049,-0.018571616,-103
mqtt_consumer,1.65783E+18,165,51.53924474,-0.018335582,-93
mqtt_consumer,1.65783E+18,167,51.53721699,-0.016919375,-97
mqtt_consumer,1.65783E+18,169,51.53728137,-0.016103984,-87
mqtt_consumer,1.65783E+18,171,51.53741011,-0.015567542,-81
mqtt_consumer,1.65783E+18,173,51.53763542,-0.015116931,-89
mqtt_consumer,1.65783E+18,175,51.53714189,-0.01494527,-77
mqtt_consumer,1.65783E+18,177,51.53715262,-0.015224219,-92
mqtt_consumer,1.65783E+18,179,51.53746376,-0.014601947,-79
mqtt_consumer,1.65783E+18,181,51.54017815,-0.013915301,-86
mqtt_consumer,1.65783E+18,183,51.54095063,-0.015288592,-76
mqtt_consumer,1.65783E+18,185,51.54085407,-0.015095473,-80
mqtt_consumer,1.65783E+18,187,51.54184112,-0.009065867,-89
mqtt_consumer,1.65783E+18,188,51.54191622,-0.008958579,-91
mqtt_consumer,1.65783E+18,189,51.54221663,-0.008894206,-92
mqtt_consumer,1.65783E+18,190,51.54210934,-0.008400679,-91
mqtt_consumer,1.65783E+18,191,51.54234538,-0.008078814,-91
mqtt_consumer,1.65783E+18,192,51.54245267,-0.007907153,-91
mqtt_consumer,1.65783E+18,193,51.54265651,-0.007585288,-90
mqtt_consumer,1.6579E+18,0,-5.36442E-06,-1.07288E-05,-114
mqtt_consumer,1.6579E+18,0,-5.36442E-06,-1.07288E-05,-107
mqtt_consumer,1.6579E+18,1,-5.36442E-06,-1.07288E-05,-102
mqtt_consumer,1.6579E+18,2,-5.36442E-06,-1.07288E-05,-91
mqtt_consumer,1.6579E+18,3,-5.36442E-06,-1.07288E-05,-109
mqtt_consumer,1.6579E+18,4,-5.36442E-06,-1.07288E-05,-93
mqtt_consumer,1.6579E+18,6,-5.36442E-06,-1.07288E-05,-96
mqtt_consumer,1.6579E+18,0,-5.36442E-06,-1.07288E-05,-95
mqtt_consumer,1.6579E+18,2,-5.36442E-06,-1.07288E-05,-90
mqtt_consumer,1.6579E+18,3,-5.36442E-06,-1.07288E-05,-95
mqtt_consumer,1.6579E+18,5,-5.36442E-06,-1.07288E-05,-101
mqtt_consumer,1.6579E+18,6,51.52689585,-0.133906611,-90
mqtt_consumer,1.65791E+18,8,51.54413709,-0.011640788,-113
mqtt_consumer,1.65791E+18,9,51.54420147,-0.011790992,-97
mqtt_consumer,1.65791E+18,10,51.54413709,-0.012370349,-93
mqtt_consumer,1.65791E+18,12,51.54421219,-0.01282096,-94
mqtt_consumer,1.65791E+18,18,51.54421219,-0.014408828,-86
mqtt_consumer,1.65791E+18,19,51.54424438,-0.0150311,-84
mqtt_consumer,1.65791E+18,21,51.54415855,-0.015996696,-85
mqtt_consumer,1.65791E+18,25,51.54409418,-0.017348529,-78
mqtt_consumer,1.65791E+18,27,51.54439459,-0.017498733,-86
mqtt_consumer,1.65791E+18,29,51.54445896,-0.017734767,-98
mqtt_consumer,1.65791E+18,30,51.5449954,-0.01752019,-97
mqtt_consumer,1.65791E+18,32,51.54504904,-0.017756225,-93
mqtt_consumer,1.65791E+18,34,51.54563913,-0.017734767,-93
mqtt_consumer,1.65791E+18,37,51.54630432,-0.018485786,-90
mqtt_consumer,1.65791E+18,39,51.54662618,-0.018850566,-102
mqtt_consumer,1.65791E+18,41,51.54687295,-0.017670394,-86
mqtt_consumer,1.65791E+18,42,51.54751668,-0.01807809,-85
mqtt_consumer,1.65791E+18,44,51.54763469,-0.018142463,-91
mqtt_consumer,1.65791E+18,46,51.54807458,-0.018099548,-90
mqtt_consumer,1.65791E+18,48,51.54816041,-0.01835704,-92
mqtt_consumer,1.65791E+18,50,51.54873976,-0.018335582,-91
mqtt_consumer,1.65791E+18,52,51.54902944,-0.018550159,-95
mqtt_consumer,1.65791E+18,54,51.54936204,-0.018743278,-96
mqtt_consumer,1.65791E+18,60,51.5513576,-0.0196445,-110
mqtt_consumer,1.65791E+18,66,51.55220518,-0.019730331,-100
mqtt_consumer,1.65791E+18,68,51.55229101,-0.019451381,-109
mqtt_consumer,1.65791E+18,84,51.55055294,-0.018593074,-111
mqtt_consumer,1.65791E+18,86,51.55032763,-0.018593074,-103
mqtt_consumer,1.65791E+18,88,51.55013451,-0.018528701,-100
mqtt_consumer,1.65791E+18,99,51.54965172,-0.017670394,-107
mqtt_consumer,1.65791E+18,101,51.54943714,-0.017606021,-90
mqtt_consumer,1.65791E+18,102,51.54911527,-0.017176868,-99
mqtt_consumer,1.65791E+18,104,51.54919038,-0.016683341,-120
mqtt_consumer,1.65791E+18,106,51.54944787,-0.016490222,-98
mqtt_consumer,1.65791E+18,107,51.54970536,-0.01623273,-91
mqtt_consumer,1.65791E+18,108,51.54939422,-0.015996696,-87
mqtt_consumer,1.65791E+18,109,51.54899726,-0.015910865,-92
mqtt_consumer,1.65791E+18,110,51.5489007,-0.015717746,-90
mqtt_consumer,1.65791E+18,111,51.54818186,-0.015610457,-96
mqtt_consumer,1.65791E+18,113,51.54776344,-0.015503169,-119
mqtt_consumer,1.65791E+18,115,51.54744157,-0.015181304,-88
mqtt_consumer,1.65791E+18,118,51.5466691,-0.015159846,-98
mqtt_consumer,1.65791E+18,119,51.54703388,-0.015867949,-100
mqtt_consumer,1.65791E+18,121,51.54757032,-0.016361476,-96
mqtt_consumer,1.65791E+18,123,51.54790291,-0.016897918,-80
mqtt_consumer,1.65791E+18,124,51.54802093,-0.017284156,-89
mqtt_consumer,1.65791E+18,126,51.54750595,-0.016726256,-98
mqtt_consumer,1.65791E+18,128,51.54744157,-0.016554595,-93
mqtt_consumer,1.65791E+18,130,51.54684076,-0.016747714,-107
mqtt_consumer,1.65791E+18,132,51.54590735,-0.016661883,-97
mqtt_consumer,1.65791E+18,134,51.54578933,-0.016554595,-98
mqtt_consumer,1.65791E+18,138,51.54496321,-0.016468764,-90
mqtt_consumer,1.65791E+18,140,51.54543528,-0.016275645,-91
mqtt_consumer,1.65791E+18,141,51.54572496,-0.015739203,-92
mqtt_consumer,1.65791E+18,145,51.54648671,-0.015438796,-99
mqtt_consumer,1.65791E+18,147,51.54647598,-0.015932322,-79
mqtt_consumer,1.65791E+18,149,51.54628286,-0.016769172,-92
mqtt_consumer,1.65791E+18,153,51.54692659,-0.014258624,-110
mqtt_consumer,1.65791E+18,154,51.546594,-0.014258624,-101
mqtt_consumer,1.65791E+18,157,51.54629359,-0.014516116,-96
mqtt_consumer,1.65791E+18,160,51.54584298,-0.014129878,-89
mqtt_consumer,1.65791E+18,163,51.54526362,-0.014559031,-92
mqtt_consumer,1.65791E+18,165,51.54517779,-0.014301539,-103
mqtt_consumer,1.65791E+18,167,51.54525289,-0.013850928,-97
mqtt_consumer,1.65791E+18,169,51.54544601,-0.013443232,-103
mqtt_consumer,1.65791E+18,173,51.5454031,-0.012713671,-99
mqtt_consumer,1.65791E+18,176,51.54422292,-0.012778045,-92
mqtt_consumer,1.65791E+18,179,51.54404053,-0.013314486,-107
mqtt_consumer,1.65791E+18,180,51.54410491,-0.013893844,-104
mqtt_consumer,1.65791E+18,182,51.54415855,-0.014516116,-79
mqtt_consumer,1.65791E+18,184,51.54419074,-0.015116931,-87
mqtt_consumer,1.65791E+18,185,51.54418001,-0.015524627,-87
mqtt_consumer,1.65791E+18,186,51.54413709,-0.016018153,-92
mqtt_consumer,1.65791E+18,188,51.54408345,-0.016940833,-101
mqtt_consumer,1.65791E+18,190,51.54401908,-0.017176868,-93
mqtt_consumer,1.65791E+18,191,51.54383669,-0.017262698,-85
mqtt_consumer,1.65791E+18,192,51.54392252,-0.017563106,-87
mqtt_consumer,1.65791E+18,194,51.54386887,-0.017627479,-92
mqtt_consumer,1.65791E+18,195,51.54357919,-0.017606021,-79
mqtt_consumer,1.65791E+18,197,51.54337535,-0.017091037,-85
mqtt_consumer,1.65791E+18,199,51.54320368,-0.017412902,-86
mqtt_consumer,1.65791E+18,204,51.54273162,-0.017541648,-92
mqtt_consumer,1.65791E+18,206,51.54249558,-0.017584563,-87
mqtt_consumer,1.65791E+18,208,51.54233465,-0.01743436,-84
mqtt_consumer,1.65791E+18,210,51.54249558,-0.017305614,-90
mqtt_consumer,1.65791E+18,211,51.54258141,-0.017048122,-87
mqtt_consumer,1.65791E+18,213,51.54225955,-0.016855002,-91
mqtt_consumer,1.65791E+18,215,51.54202351,-0.016189815,-86
mqtt_consumer,1.65791E+18,216,51.54183039,-0.015803576,-75
mqtt_consumer,1.65791E+18,218,51.54156217,-0.015696288,-80
mqtt_consumer,1.65791E+18,220,51.54151926,-0.016189815,-85
mqtt_consumer,1.65791E+18,222,51.541648,-0.016618968,-87
mqtt_consumer,1.65791E+18,225,51.54128322,-0.017713309,-101
mqtt_consumer,1.65791E+18,226,51.54156217,-0.017606021,-82
mqtt_consumer,1.65791E+18,227,51.54154071,-0.015696288,-86
mqtt_consumer,1.65791E+18,228,51.5415729,-0.015610457,-89
mqtt_consumer,1.65791E+18,229,51.54150853,-0.015181304,-97
mqtt_consumer,1.65791E+18,230,51.54141197,-0.015009643,-93
mqtt_consumer,1.65791E+18,231,51.54126176,-0.01475215,-79
mqtt_consumer,1.65791E+18,232,51.541015,-0.014408828,-85
mqtt_consumer,1.65791E+18,233,51.54076824,-0.014044047,-89
mqtt_consumer,1.65791E+18,234,51.54051075,-0.013679267,-99
mqtt_consumer,1.65791E+18,235,51.54025325,-0.013378859,-81
